,season_end,player,Pos_x,Age_x,Tm_x,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G,Pos_y,Age_y,Tm_y,G_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blnk,OWS,DWS,WS,WS/48,blnk2,OBPM,DBPM,BPM,VORP
6901,2005,Nenad Krstic,PF,21,NJN,75,57,26.2,3.7,7.6,.493,0.0,0.0,.000,3.7,7.6,.495,.493,2.5,3.4,.725,2.1,3.2,5.3,1.0,0.4,0.8,1.5,3.7,10.0,PF,21,NJN,75,1965,13.4,.547,.004,.447,9.7,14.9,12.3,7.1,0.9,2.6,14.1,19.0,,1.9,2.5,4.4,.108,,-2.1,0.5,-1.6,0.2
6902,2005,Toni Kukoc,SF,36,MIL,53,6,20.7,2.0,4.8,.410,0.8,2.2,.362,1.2,2.6,.450,.492,0.8,1.2,.721,0.6,2.4,3.0,3.0,0.7,0.2,1.2,1.3,5.6,SF,36,MIL,53,1099,12.8,.523,.453,.238,3.3,13.9,8.5,22.3,1.9,0.9,18.5,14.4,,0.8,0.7,1.5,.066,,0.2,0.2,0.4,0.7
6903,2005,Ibo Kutluay,SG,30,SEA,5,0,2.4,0.0,0.2,.000,0.0,0.0,,0.0,0.2,.000,.000,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.2,0.0,SG,30,SEA,5,12,-12.9,.000,.000,.000,0.0,10.2,5.1,0.0,0.0,0.0,66.7,11.6,,-0.1,0.0,-0.1,-0.348,,-15.8,-1.3,-17.1,0.0
6904,2005,Christian Laettner,PF,35,MIA,49,0,15.1,2.2,3.8,.582,0.0,0.1,.143,2.2,3.6,.599,.584,0.9,1.2,.763,0.7,1.9,2.7,0.8,0.7,0.3,0.6,1.6,5.3,PF,35,MIA,49,739,16.3,.619,.038,.321,5.9,14.4,10.3,8.8,2.3,1.5,12.1,15.1,,1.5,1.2,2.7,.174,,0.3,1.3,1.6,0.7
6905,2005,Raef LaFrentz,PF,28,BOS,80,80,27.5,4.3,8.6,.496,1.0,2.8,.364,3.2,5.8,.559,.555,1.5,1.9,.811,1.9,5.0,6.9,1.2,0.5,1.2,0.9,3.3,11.1,PF,28,BOS,80,2196,17.3,.587,.327,.215,8.4,20.8,14.7,7.3,1.0,3.4,8.5,16.9,,4.9,2.6,7.5,.165,,1.9,0.6,2.5,2.5
6906,2005,Maciej Lampe,C,19,TOT,37,0,10.3,1.3,3.6,.371,0.1,0.1,.500,1.3,3.5,.367,.379,0.4,0.6,.682,0.6,1.8,2.4,0.3,0.1,0.2,0.5,1.4,3.1,C,19,TOT,37,380,7.3,.406,.030,.167,7.2,19.8,13.4,5.1,0.7,1.4,10.7,18.9,,-0.5,0.3,-0.1,-0.016,,-6.9,-2.0,-8.9,-0.7
6907,2005,Voshon Lenard,SG,31,DEN,3,1,18.0,3.3,8.7,.385,1.3,4.0,.333,2.0,4.7,.429,.462,1.7,2.7,.625,0.0,2.0,2.0,2.0,0.3,0.0,0.7,0.7,9.7,SG,31,DEN,3,54,15.1,.491,.462,.308,0.0,12.7,6.4,19.0,1.0,0.0,6.3,26.0,,0.0,0.0,0.1,.082,,0.6,-4.1,-3.5,0.0
6908,2005,Rashard Lewis,SF,25,SEA,71,71,38.0,7.5,16.2,.462,2.4,6.1,.400,5.1,10.1,.499,.537,3.1,4.0,.777,1.5,3.9,5.5,1.3,1.1,0.9,1.7,2.2,20.5,SF,25,SEA,71,2697,19.4,.571,.375,.246,5.0,12.6,8.8,6.5,1.5,1.8,8.8,24.0,,6.9,1.5,8.4,.150,,3.8,-1.0,2.8,3.3
6909,2005,Randy Livingston,PG,29,UTA,17,4,13.4,1.3,3.1,.423,0.3,0.5,.625,1.0,2.6,.386,.471,0.9,1.0,.882,0.2,0.5,0.7,2.6,0.7,0.1,0.8,1.6,3.8,PG,29,UTA,17,227,13.3,.538,.154,.327,1.6,5.1,3.3,32.1,2.9,0.7,19.1,14.9,,0.3,0.1,0.4,.092,,-0.9,-2.8,-3.7,-0.1
6910,2005,Shaun Livingston,PG,19,LAC,30,15,27.1,3.0,7.2,.414,0.0,0.1,.000,3.0,7.1,.418,.414,1.5,2.0,.746,0.7,2.2,3.0,5.0,1.1,0.4,2.5,2.7,7.4,PG,19,LAC,30,814,10.4,.461,.009,.274,3.3,9.6,6.6,29.9,2.1,1.0,23.7,18.0,,-0.6,0.7,0.1,.008,,-2.8,-0.3,-3.1,-0.2
6911,2005,Raul Lopez,PG,24,UTA,31,15,16.7,1.8,4.4,.422,0.6,1.5,.444,1.2,2.9,.411,.496,0.9,1.1,.818,0.2,1.0,1.3,4.0,0.7,0.1,1.5,2.5,5.2,PG,24,UTA,31,518,12.9,.538,.333,.244,1.6,7.9,4.7,39.3,2.3,0.5,23.9,17.5,,0.4,0.3,0.7,.066,,-0.2,-3.3,-3.5,-0.2
6912,2005,Tyronn Lue,PG,27,TOT,70,49,28.7,4.2,9.3,.451,0.8,2.2,.355,3.4,7.1,.481,.493,2.0,2.4,.861,0.2,1.9,2.1,4.6,0.5,0.0,1.5,2.4,11.2,PG,27,TOT,70,2007,14.1,.542,.237,.252,0.8,8.1,4.3,27.4,0.9,0.0,12.6,18.7,,3.4,0.3,3.7,.088,,0.6,-3.5,-2.8,-0.4
6913,2005,George Lynch,SF,34,NOH,44,27,21.2,1.5,4.3,.360,0.3,0.8,.297,1.3,3.5,.375,.389,0.4,0.5,.739,1.3,2.7,4.0,2.0,0.7,0.3,1.3,1.9,3.7,SF,34,NOH,44,933,7.9,.412,.196,.122,6.7,15.7,11.0,15.5,1.9,1.0,22.3,12.8,,-0.9,0.9,0.0,.000,,-4.3,1.6,-2.6,-0.1
6914,2005,Mark Madsen,C,29,MIN,41,14,14.7,0.8,1.6,.515,0.0,0.0,,0.8,1.6,.515,.515,0.5,1.0,.500,1.5,1.6,3.1,0.4,0.2,0.3,0.6,2.5,2.1,C,29,MIN,41,601,6.9,.526,.000,.606,12.5,11.8,12.2,4.2,0.6,1.7,22.3,8.3,,0.4,0.4,0.8,.065,,-2.2,0.6,-1.6,0.1
6915,2005,Corey Maggette,SG,25,LAC,66,60,36.9,6.4,14.9,.431,0.8,2.5,.304,5.7,12.4,.457,.457,8.5,10.0,.857,1.1,4.9,6.0,3.4,1.1,0.1,3.0,2.9,22.2,SG,25,LAC,66,2436,19.9,.574,.170,.666,3.6,15.5,9.7,16.6,1.5,0.2,13.3,27.9,,6.0,2.2,8.1,.160,,2.9,-1.2,1.7,2.2
6916,2005,Jamaal Magloire,C,26,NOH,23,22,30.6,4.3,9.9,.432,0.0,0.0,,4.3,9.9,.432,.432,3.2,5.3,.602,3.4,5.5,8.9,1.3,0.3,1.0,2.6,3.2,11.7,C,26,NOH,23,703,12.9,.480,.000,.542,12.8,22.1,17.3,7.6,0.6,2.6,17.3,22.5,,-0.4,0.7,0.3,.019,,-3.9,0.0,-3.9,-0.3
6917,2005,Stephon Marbury,PG,27,NYK,82,82,40.0,7.4,16.0,.462,1.4,4.0,.354,6.0,12.0,.497,.506,5.6,6.7,.834,0.6,2.4,3.0,8.1,1.5,0.1,2.8,2.3,21.7,PG,27,NYK,82,3281,21.9,.575,.248,.420,1.8,7.1,4.4,36.0,2.0,0.1,13.1,24.8,,10.4,1.3,11.7,.171,,5.6,-2.2,3.4,4.4
6918,2005,Shawn Marion,PF,26,PHO,81,81,38.8,7.6,15.9,.476,1.4,4.2,.334,6.2,11.7,.526,.520,2.8,3.4,.833,2.9,8.4,11.3,1.9,2.0,1.5,1.5,2.5,19.4,PF,26,PHO,81,3146,21.7,.556,.265,.213,8.4,22.0,15.5,7.5,2.6,2.5,8.1,21.3,,7.3,5.2,12.5,.191,,2.7,2.2,4.9,5.5
6919,2005,Sean Marks,PF,29,SAS,23,0,10.6,1.2,3.5,.338,0.0,0.1,.000,1.2,3.3,.351,.338,1.0,1.2,.786,0.8,1.7,2.4,0.3,0.1,0.5,0.6,1.3,3.3,PF,29,SAS,23,244,8.7,.412,.038,.350,8.6,18.2,13.4,5.2,0.7,3.3,13.2,20.3,,-0.3,0.5,0.2,.038,,-6.6,0.7,-5.9,-0.2
6920,2005,Donyell Marshall,PF,31,TOR,65,2,25.3,4.0,9.1,.443,2.3,5.6,.416,1.7,3.5,.485,.570,1.1,1.4,.791,1.5,5.1,6.6,1.2,0.9,0.7,0.6,2.1,11.5,PF,31,TOR,65,1645,19.9,.591,.613,.154,6.4,23.3,14.7,8.4,1.8,2.0,6.2,18.7,,4.1,1.9,6.0,.176,,3.8,0.2,3.9,2.5
6921,2005,Darrick Martin,PG,33,LAC,11,0,17.3,1.5,4.5,.320,0.5,1.6,.278,1.0,2.9,.344,.370,0.5,0.7,.625,0.3,0.6,0.9,2.5,0.5,0.0,0.5,1.7,3.8,PG,33,LAC,11,190,7.2,.392,.360,.160,2.0,4.3,3.2,22.8,1.7,0.0,10.1,14.5,,0.0,0.1,0.1,.015,,-2.5,-3.1,-5.6,-0.2
6922,2005,Kenyon Martin,PF,27,DEN,70,67,32.5,6.3,13.0,.490,0.0,0.2,.000,6.3,12.8,.496,.490,2.8,4.4,.646,2.1,5.2,7.3,2.4,1.4,1.1,2.1,3.3,15.5,PF,27,DEN,70,2272,17.5,.521,.013,.340,7.4,18.4,13.0,13.0,2.3,2.6,12.5,23.4,,1.7,3.6,5.3,.111,,-0.5,2.1,1.6,2.1
6923,2005,Kevin Martin,PG,21,SAC,45,0,10.1,1.0,2.6,.385,0.1,0.6,.200,0.9,2.0,.435,.406,0.8,1.2,.655,0.6,0.6,1.3,0.5,0.4,0.1,0.5,0.8,2.9,PG,21,SAC,45,455,8.7,.464,.214,.470,7.1,7.1,7.1,6.8,1.8,0.5,14.5,16.1,,-0.1,0.2,0.1,.016,,-3.2,-1.7,-5.0,-0.3
6924,2005,Desmond Mason,SF,27,MIL,80,71,36.2,6.0,13.5,.443,0.0,0.1,.125,6.0,13.4,.445,.443,5.3,6.6,.802,1.1,2.8,3.9,2.7,0.7,0.3,2.1,2.5,17.2,SF,27,MIL,80,2893,14.8,.526,.007,.486,3.4,9.3,6.3,12.8,1.1,0.7,11.1,23.2,,3.6,0.7,4.3,.071,,-0.1,-1.3,-1.4,0.4
6925,2005,Tony Massenburg,PF,37,SAS,61,6,11.5,1.2,3.0,.407,0.0,0.0,,1.2,3.0,.407,.407,0.8,1.0,.762,0.9,1.8,2.7,0.2,0.3,0.3,0.7,2.0,3.2,PF,37,SAS,61,699,8.5,.467,.000,.346,9.0,18.3,13.6,3.2,1.4,2.1,16.0,16.6,,-0.3,1.4,1.1,.078,,-5.4,1.1,-4.3,-0.4
6926,2005,Walter McCarty,PF,30,TOT,72,0,12.6,1.3,3.3,.404,0.8,2.2,.355,0.6,1.1,.500,.521,0.2,0.4,.517,0.4,1.5,1.9,0.5,0.3,0.2,0.5,2.0,3.6,PF,30,TOT,72,906,8.2,.525,.660,.123,3.8,13.0,8.6,6.0,1.4,1.2,12.7,13.9,,0.3,0.8,1.1,.058,,-0.9,-0.9,-1.8,0.0
6927,2005,Jelani McCoy,C,27,ATL,10,0,8.8,0.7,1.3,.538,0.0,0.0,,0.7,1.3,.538,.538,0.1,0.5,.200,0.7,1.4,2.1,0.0,0.3,0.8,0.6,2.4,1.5,C,27,ATL,10,88,6.2,.493,.000,.385,8.8,19.5,13.9,0.0,1.8,7.0,28.3,10.8,,-0.1,0.1,0.0,-0.001,,-7.9,0.2,-7.7,-0.1
6928,2005,Antonio McDyess,PF,30,DET,77,8,23.3,4.0,7.8,.513,0.0,0.0,.000,4.0,7.8,.514,.513,1.6,2.5,.656,2.3,4.0,6.3,0.9,0.6,0.7,1.2,2.6,9.6,PF,30,DET,77,1797,17.2,.542,.002,.321,11.6,19.7,15.7,7.3,1.4,2.2,12.0,20.3,,2.5,3.3,5.7,.154,,-0.8,1.0,0.2,1.0
6929,2005,Tracy McGrady,SF,25,HOU,78,78,40.8,9.2,21.3,.431,1.8,5.6,.326,7.3,15.7,.468,.473,5.5,7.1,.774,0.9,5.3,6.2,5.7,1.7,0.7,2.6,2.1,25.7,SF,25,HOU,78,3182,22.9,.526,.262,.336,2.7,14.8,8.9,28.6,2.3,1.3,9.5,31.2,,6.5,5.4,12.0,.180,,4.9,1.9,6.8,7.0
6930,2005,Jeff McInnis,PG,30,CLE,76,69,34.9,5.0,12.0,.412,1.2,3.5,.345,3.8,8.6,.439,.462,1.7,2.1,.813,0.4,1.6,2.1,5.1,0.7,0.0,1.5,2.3,12.8,PG,30,CLE,76,2651,12.4,.495,.289,.175,1.4,5.7,3.5,24.1,1.1,0.0,10.6,18.8,,3.0,1.1,4.1,.074,,0.4,-3.0,-2.5,-0.4
6931,2005,Aaron McKie,SG,32,PHI,68,3,16.4,0.9,2.1,.430,0.3,0.9,.323,0.6,1.2,.513,.500,0.1,0.2,.625,0.3,2.2,2.5,1.5,0.7,0.3,0.5,1.7,2.2,SG,32,PHI,68,1118,8.4,.510,.437,.113,2.0,15.5,8.7,13.4,2.2,1.2,17.2,7.1,,0.5,1.5,2.0,.085,,-3.1,2.2,-0.9,0.3
6932,2005,Keith McLeod,PG,25,UTA,53,47,26.1,2.7,7.7,.350,0.3,1.4,.250,2.4,6.3,.372,.373,2.1,2.8,.767,0.4,1.8,2.1,4.5,1.2,0.2,1.9,2.6,7.8,PG,25,UTA,53,1382,10.4,.440,.176,.358,1.7,8.6,5.1,27.9,2.5,0.7,17.3,19.0,,-0.5,0.8,0.3,.009,,-1.9,-1.2,-3.1,-0.4
6933,2005,Stanislav Medvedenko,PF,25,LAL,43,4,9.8,1.7,3.6,.455,0.0,0.0,.000,1.7,3.6,.458,.455,0.5,0.7,.821,0.7,1.1,1.8,0.3,0.2,0.0,0.3,1.5,3.8,PF,25,LAL,43,423,11.9,.490,.006,.179,8.3,12.7,10.5,5.4,1.1,0.3,7.2,19.4,,0.4,0.1,0.5,.053,,-2.8,-3.4,-6.2,-0.4
6934,2005,Ron Mercer,SF,28,NJN,18,3,21.7,3.6,8.8,.411,0.0,0.2,.000,3.6,8.6,.419,.411,0.4,0.6,.700,0.5,1.7,2.2,1.1,0.9,0.1,0.8,1.1,7.6,SF,28,NJN,18,390,9.4,.422,.019,.063,2.7,9.7,6.2,9.8,2.2,0.4,7.9,21.2,,-0.5,0.5,-0.1,-0.007,,-5.3,-0.8,-6.2,-0.4
6935,2005,Chris Mihm,C,25,LAL,75,75,24.9,3.7,7.4,.507,0.0,0.0,.000,3.7,7.3,.509,.507,2.3,3.4,.678,2.6,4.1,6.7,0.7,0.2,1.4,1.5,3.2,9.8,C,25,LAL,75,1870,15.7,.552,.004,.467,12.0,18.3,15.1,4.6,0.4,4.2,14.2,18.8,,2.5,1.0,3.6,.092,,-1.7,-0.5,-2.2,-0.1
6936,2005,Darius Miles,SF,23,POR,63,22,27.0,5.3,11.1,.482,0.1,0.4,.348,5.2,10.7,.487,.488,2.0,3.4,.600,1.1,3.6,4.7,2.0,1.2,1.2,2.5,3.0,12.8,SF,23,POR,63,1699,15.5,.511,.033,.308,5.0,14.9,10.2,14.2,2.4,3.3,16.6,25.7,,-0.7,2.0,1.3,.036,,-2.3,1.2,-1.1,0.4
6937,2005,Darko Milicic,C,19,DET,37,2,6.9,0.7,2.1,.329,0.0,0.0,,0.7,2.1,.329,.329,0.5,0.6,.708,0.1,1.1,1.2,0.2,0.1,0.5,0.4,0.8,1.8,C,19,DET,37,254,4.7,.387,.000,.316,1.4,18.3,9.9,4.5,0.4,5.1,15.6,19.0,,-0.6,0.4,-0.2,-0.031,,-10.1,0.9,-9.1,-0.5
6938,2005,Andre Miller,PG,28,DEN,82,82,34.8,5.2,10.9,.477,0.1,0.5,.154,5.1,10.4,.492,.480,3.1,3.7,.838,1.2,2.9,4.1,6.9,1.5,0.1,2.7,2.5,13.6,PG,28,DEN,82,2852,16.5,.541,.044,.337,4.1,9.6,6.8,32.2,2.2,0.2,17.6,19.5,,4.1,2.9,7.0,.119,,1.2,-0.2,1.0,2.2
6939,2005,Anthony Miller,PF,33,ATL,2,0,4.5,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,2.0,PF,33,ATL,2,9,16.9,.667,.000,.000,0.0,13.6,6.5,21.4,5.8,0.0,25.0,19.9,,0.0,0.0,0.0,.091,,-1.3,0.4,-0.8,0.0
6940,2005,Brad Miller,C,28,SAC,56,56,37.3,5.7,10.9,.524,0.1,0.3,.263,5.6,10.5,.532,.528,4.2,5.1,.812,2.5,6.8,9.3,3.9,1.2,1.2,1.5,3.2,15.6,C,28,SAC,56,2089,20.7,.596,.031,.471,7.4,20.4,13.9,16.1,1.7,2.3,10.0,17.4,,6.3,2.3,8.6,.198,,2.5,2.0,4.5,3.4
6941,2005,Mike Miller,SF,24,MEM,76,51,30.0,5.1,10.1,.505,1.8,4.3,.433,3.3,5.8,.558,.597,1.4,2.0,.720,0.5,3.5,3.9,2.9,0.7,0.3,1.7,2.6,13.4,SF,24,MEM,76,2278,16.7,.614,.422,.196,1.9,13.8,7.9,17.8,1.3,0.8,13.2,19.8,,4.5,2.6,7.0,.148,,3.0,0.0,3.0,2.9
6942,2005,Reggie Miller,SG,39,IND,66,66,31.9,4.8,10.9,.437,1.5,4.5,.322,3.3,6.4,.518,.503,3.8,4.1,.933,0.3,2.1,2.4,2.2,0.8,0.1,1.2,1.7,14.8,SG,39,IND,66,2105,16.6,.582,.414,.373,1.0,7.7,4.4,13.3,1.3,0.2,8.4,20.8,,5.1,1.5,6.6,.151,,2.8,-1.8,1.0,1.6
6943,2005,Yao Ming,C,24,HOU,80,80,30.6,6.7,12.2,.552,0.0,0.0,,6.7,12.2,.552,.552,4.9,6.2,.783,2.6,5.8,8.4,0.8,0.4,2.0,2.5,3.7,18.3,C,24,HOU,80,2447,23.2,.614,.000,.510,10.2,21.4,15.9,5.0,0.8,5.1,14.1,26.8,,6.0,4.7,10.7,.210,,0.3,1.3,1.6,2.2
6944,2005,Cuttino Mobley,SG,29,TOT,66,64,36.2,6.2,14.1,.438,2.3,5.2,.439,3.9,8.9,.437,.518,2.5,3.1,.820,0.7,2.8,3.5,2.8,1.1,0.5,2.0,2.3,17.2,SG,29,TOT,66,2388,15.0,.555,.367,.220,2.1,8.6,5.4,12.5,1.6,0.9,11.5,21.4,,3.2,1.2,4.4,.089,,1.5,-1.6,-0.1,1.1
6945,2005,Nazr Mohammed,C,27,TOT,77,59,25.1,3.8,7.8,.480,0.0,0.0,.000,3.8,7.8,.481,.480,2.0,2.9,.674,3.2,4.4,7.6,0.4,0.8,1.1,1.4,3.1,9.5,C,27,TOT,77,1933,16.4,.521,.002,.377,14.9,20.7,17.8,2.9,1.6,3.3,13.3,19.2,,2.0,2.6,4.6,.115,,-1.7,0.3,-1.4,0.3
6946,2005,Jerome Moiso,C-PF,26,TOT,20,1,6.0,0.5,0.9,.500,0.0,0.1,.000,0.5,0.9,.529,.500,0.5,0.7,.769,0.5,1.4,1.9,0.1,0.2,0.3,0.4,0.7,1.4,C-PF,26,TOT,20,120,12.3,.590,.056,.722,9.5,26.4,17.8,1.3,1.3,3.7,22.8,11.7,,0.1,0.2,0.2,.098,,-6.0,-1.3,-7.2,-0.2
6947,2005,Mikki Moore,PF,29,LAC,74,4,15.9,1.9,3.9,.502,0.0,0.1,.200,1.9,3.8,.507,.503,1.4,1.8,.787,1.3,2.0,3.3,0.6,0.3,0.4,0.9,2.3,5.4,PF,29,LAC,74,1178,12.7,.571,.017,.474,10.2,14.7,12.5,6.6,0.9,2.1,15.4,16.1,,1.6,1.0,2.6,.106,,-1.1,-0.4,-1.5,0.1
6948,2005,Alonzo Mourning,C-PF,34,TOT,37,17,19.0,2.7,5.7,.472,0.0,0.0,,2.7,5.7,.472,.472,2.2,3.8,.582,1.4,3.9,5.4,0.5,0.2,2.0,1.5,2.2,7.6,C-PF,34,TOT,37,702,15.4,.515,.000,.665,9.0,24.5,16.8,4.6,0.6,8.3,17.2,22.1,,-0.3,1.5,1.2,.080,,-5.9,2.5,-3.4,-0.2
6949,2005,Troy Murphy,PF,24,GSW,70,69,33.9,5.6,13.5,.414,0.8,2.1,.399,4.8,11.4,.417,.445,3.3,4.6,.730,3.6,7.2,10.8,1.4,0.8,0.5,1.5,2.7,15.4,PF,24,GSW,70,2375,16.8,.495,.156,.337,11.0,24.2,17.3,6.9,1.1,1.0,9.0,22.2,,2.6,2.7,5.3,.107,,-1.0,-0.7,-1.8,0.1
6950,2005,Lamond Murray,SF,31,TOR,62,1,14.8,2.1,5.0,.426,0.7,1.7,.438,1.4,3.3,.420,.500,1.0,1.3,.763,0.7,1.9,2.6,0.8,0.5,0.3,0.9,1.4,6.0,SF,31,TOR,62,918,13.7,.537,.339,.258,5.3,15.1,10.1,8.5,1.8,1.3,13.5,19.9,,0.5,0.7,1.3,.067,,-1.0,-0.8,-1.8,0.0
6951,2005,Ronald Murray,SG,25,SEA,49,6,18.0,2.7,7.4,.361,0.5,1.9,.253,2.2,5.5,.399,.394,1.2,1.6,.738,0.3,1.7,2.0,1.3,0.6,0.2,1.2,1.2,7.0,SG,25,SEA,49,883,9.9,.433,.262,.220,2.1,11.5,6.8,12.7,1.9,1.0,12.5,23.8,,-0.8,0.5,-0.3,-0.016,,-3.1,-1.3,-4.5,-0.6
6952,2005,Dikembe Mutombo,C,38,HOU,80,2,15.2,1.4,2.7,.498,0.0,0.0,,1.4,2.7,.498,.498,1.3,1.8,.741,1.9,3.5,5.3,0.1,0.2,1.3,0.6,1.7,4.0,C,38,HOU,80,1212,16.4,.575,.000,.659,14.8,25.9,20.5,1.3,0.7,6.5,15.4,12.9,,2.0,2.7,4.7,.186,,-3.3,2.3,-1.0,0.3
6953,2005,Mamadou N'Diaye,C,29,LAC,11,0,6.5,0.7,1.8,.400,0.0,0.1,.000,0.7,1.7,.421,.400,0.4,0.6,.571,0.8,0.8,1.6,0.1,0.1,0.5,0.0,1.8,1.8,C,29,LAC,11,72,10.6,.433,.050,.350,15.5,14.6,15.0,2.2,0.7,5.2,0.0,14.8,,0.1,0.1,0.2,.115,,-2.3,-0.9,-3.2,0.0
6954,2005,Bostjan Nachbar,PF-SF,24,TOT,71,6,18.9,2.3,5.8,.392,1.1,2.8,.383,1.2,3.0,.400,.483,1.4,1.6,.829,0.3,2.2,2.6,1.0,0.4,0.2,1.0,2.6,7.0,PF-SF,24,TOT,71,1341,10.1,.534,.477,.285,2.1,14.4,8.0,9.8,1.2,1.0,13.6,18.6,,0.6,1.1,1.7,.061,,-1.5,-1.1,-2.6,-0.2
6955,2005,Lee Nailon,SF,29,NOH,68,51,29.7,6.1,12.8,.478,0.0,0.0,.000,6.1,12.8,.479,.478,2.0,2.4,.806,1.9,2.5,4.4,1.6,0.5,0.2,1.6,2.8,14.2,SF,29,NOH,68,2017,14.5,.511,.002,.190,7.2,10.4,8.7,11.3,1.0,0.6,10.5,24.2,,1.3,0.9,2.2,.053,,-0.9,-1.6,-2.5,-0.2
6956,2005,Eduardo Najera,PF,28,TOT,68,4,17.4,2.1,4.7,.450,0.1,0.3,.286,2.0,4.4,.462,.460,0.9,1.3,.637,1.5,2.1,3.6,1.0,0.6,0.4,0.9,2.2,5.2,PF,28,TOT,68,1185,11.2,.489,.065,.283,9.4,13.6,11.5,8.5,1.8,1.5,14.4,15.8,,0.4,1.3,1.6,.066,,-2.5,0.6,-1.8,0.0
6957,2005,Steve Nash,PG,30,PHO,75,75,34.3,5.7,11.4,.502,1.3,2.9,.431,4.5,8.5,.526,.557,2.8,3.2,.887,0.8,2.6,3.3,11.5,1.0,0.1,3.3,1.8,15.5,PG,30,PHO,75,2573,22.0,.606,.254,.278,2.5,7.6,5.2,49.2,1.4,0.2,20.3,20.5,,9.7,1.2,10.9,.203,,4.5,-2.9,1.7,2.4
6958,2005,Jameer Nelson,PG,22,ORL,79,21,20.4,3.6,7.9,.455,0.6,1.8,.312,3.1,6.2,.497,.490,0.9,1.4,.682,0.7,1.8,2.4,3.0,1.0,0.0,1.5,2.5,8.7,PG,22,ORL,79,1612,14.5,.510,.225,.170,3.7,9.7,6.7,24.8,2.5,0.1,14.8,21.4,,1.2,1.3,2.5,.074,,0.7,-1.3,-0.5,0.6
6959,2005,Rasho Nesterovic,C,28,SAS,70,70,25.5,2.8,6.1,.460,0.0,0.0,,2.8,6.1,.460,.460,0.2,0.4,.467,2.6,3.9,6.6,1.0,0.4,1.7,1.0,3.0,5.9,C,28,SAS,70,1785,12.0,.463,.000,.070,12.0,18.0,15.0,6.3,0.9,4.7,14.1,13.5,,0.5,3.8,4.2,.114,,-2.7,4.1,1.4,1.5
6960,2005,Ira Newble,SG,30,CLE,74,69,24.8,2.5,5.7,.429,0.3,0.7,.358,2.2,5.0,.439,.452,0.7,0.9,.797,1.1,1.9,3.0,1.2,0.7,0.2,0.8,1.9,5.9,SG,30,CLE,74,1832,8.6,.482,.125,.163,4.9,9.4,7.1,7.6,1.5,0.7,11.8,12.7,,0.6,1.3,1.9,.050,,-2.3,0.0,-2.3,-0.1
6961,2005,Andres Nocioni,SF,25,CHI,81,38,23.4,3.0,7.4,.401,0.3,1.2,.258,2.7,6.2,.429,.422,2.1,2.7,.766,0.9,3.9,4.8,1.5,0.5,0.4,1.7,2.6,8.4,SF,25,CHI,81,1892,10.1,.484,.161,.369,4.1,18.6,11.4,10.9,1.0,1.3,16.2,19.7,,-0.9,3.3,2.5,.062,,-3.9,1.7,-2.1,-0.1
6962,2005,Moochie Norris,PG,31,TOT,38,0,9.5,0.9,2.9,.321,0.0,0.3,.000,0.9,2.6,.361,.321,0.5,0.6,.833,0.3,0.9,1.2,1.0,0.5,0.1,0.7,1.2,2.4,PG,31,TOT,38,360,6.1,.376,.110,.220,3.2,11.8,7.5,16.7,2.7,0.4,18.4,18.7,,-0.7,0.3,-0.4,-0.056,,-5.9,-0.1,-6.0,-0.4
6963,2005,Dirk Nowitzki,PF,26,DAL,78,78,38.7,8.5,18.5,.459,1.2,2.9,.399,7.3,15.6,.470,.490,7.9,9.1,.869,1.2,8.5,9.7,3.1,1.2,1.5,2.3,2.8,26.1,PF,26,DAL,78,3020,26.1,.578,.158,.490,3.6,24.0,14.0,14.3,1.7,2.9,9.1,28.7,,10.3,5.2,15.6,.248,,4.0,1.7,5.7,5.9
6964,2005,Jermaine O'Neal,PF,26,IND,44,41,34.8,8.8,19.4,.452,0.0,0.1,.167,8.8,19.3,.454,.453,6.7,8.9,.754,1.9,6.9,8.8,1.9,0.6,2.0,3.0,3.9,24.3,PF,26,IND,44,1530,22.9,.520,.007,.458,6.7,23.3,15.1,12.8,0.9,4.4,11.3,36.2,,1.3,2.5,3.8,.118,,-1.2,0.6,-0.6,0.5
6965,2005,Shaquille O'Neal,C,32,MIA,73,73,34.1,9.0,15.0,.601,0.0,0.0,,9.0,15.0,.601,.601,4.8,10.5,.461,3.5,6.9,10.4,2.7,0.5,2.3,2.8,3.6,22.9,C,32,MIA,73,2492,27.0,.583,.000,.699,12.4,22.8,17.8,15.7,0.8,5.0,12.4,30.5,,6.4,4.6,11.0,.211,,3.3,2.3,5.6,4.7
6966,2005,Lamar Odom,PF,25,LAL,64,64,36.3,5.7,12.1,.473,0.6,1.8,.308,5.2,10.3,.502,.496,3.2,4.7,.695,2.1,8.1,10.2,3.7,0.7,1.0,2.5,3.3,15.2,PF,25,LAL,64,2320,17.3,.539,.151,.385,6.6,25.0,15.9,17.9,1.0,2.1,15.1,20.8,,3.0,1.8,4.7,.098,,0.4,1.2,1.6,2.1
